recipe_id,num_ingredients,rating
1018303,4,4
1018304,3,4
1018307,8,4
1018308,9,4
1018309,15,4
1018312,11,4
1018313,12,5
1018315,14,4
1018316,16,5
1018317,13,4
1018318,17,4
1018319,19,5
1018320,19,4
1018321,7,5
1018322,8,4
1018323,17,5
1018324,10,4
1018325,12,5
1018326,11,4
1018327,11,4
1018328,20,4
1018329,22,4
1018330,17,4
1018331,13,4
1018332,20,4
1018333,17,4
1018334,3,4
1018335,13,4
1018336,17,4
1018337,4,4
1018338,21,4
1018339,4,4
1018340,4,4
1018341,4,5
1018342,6,5
1018343,4,4
1018344,14,5
1018345,14,5
1018346,18,5
1018347,8,4
1018348,11,4
1018351,19,4
1018352,8,4
1018354,14,5
1018355,8,5
1018356,10,4
1018357,11,5
1018358,19,4
1018359,14,5
1018360,7,5
1018361,8,5
1018362,13,4
1018363,8,5
1018364,16,4
1018365,5,4
1018366,5,4
1018367,5,5
1018370,8,4
1018372,18,5
1018373,14,4
1018374,16,4
1018376,12,4
1018377,5,4
1018379,5,4
1018380,6,5
1018381,11,4
1018382,16,4
1018383,9,4
1018384,13,4
1018385,11,4
1018386,12,4
1018387,8,4
1018389,12,4
1018390,30,5
1018391,12,4
1018394,11,5
1018395,10,4
1018399,7,4
1018400,9,4
1018401,14,5
1018402,18,4
1018403,10,5
1018404,13,5
1018407,7,5
1018408,11,4
1018409,14,4
1018410,28,4
1018412,8,4
1018414,7,4
1018415,10,4
1018416,23,4
1018417,17,5
1018418,23,4
1018420,16,4
1018422,10,4
1018423,17,5
1018424,15,5
1018425,27,5
1018427,12,4
1018428,3,4
1018429,2,4
1018430,5,4
1018431,6,4
1018432,11,4
1018433,6,4
1018434,4,5
1018435,5,4
1018436,7,4
1018437,3,3
1018438,12,4
1018439,10,4
1018440,3,4
1018441,5,4
1018442,15,4
1018444,16,5
1018446,11,5
1018449,13,4
1018450,16,5
1018451,11,5
1018452,10,5
1018453,6,4
1018454,13,4
1018455,10,5
1018456,26,4
1018458,20,4
1018459,11,5
1018460,5,4
1018461,10,4
1018462,11,5
1018463,9,5
1018465,8,4
1018466,10,4
1018467,6,4
1018468,8,4
1018469,16,5
1018470,26,4
1018471,14,5
1018472,7,4
1018473,5,5
1018474,10,4
1018475,7,4
1018481,9,5
1018482,20,4
1018483,14,4
1018485,15,4
1018486,10,4
1018487,7,4
1018488,17,5
1018489,14,4
1018490,15,4
1018491,20,5
1018492,9,4
1018495,16,4
1018496,9,5
1018497,23,4
1018498,5,4
1018499,6,5
1018500,12,5
1018501,9,4
1018502,16,5
1018503,12,4
1018508,11,4
1018509,8,5
1018510,1,4
1018511,12,5
1018513,21,5
1018514,16,5
1018517,14,4
1018518,5,4
1018519,15,4
1018521,12,4
1018522,8,4
1018523,6,5
1018524,5,4
1018525,8,5
1018526,7,4
1018527,10,5
1018528,17,5
1018529,20,5
1018530,11,5
1018531,10,4
1018532,7,5
1018533,6,4
1018534,21,4
1018535,24,4
1018536,8,4
1018537,9,4
1018538,7,4
1018539,11,4
1018540,11,4
1018542,11,5
1018543,13,4
1018544,8,5
1018545,14,4
1018546,8,4
1018547,12,4
1018548,9,4
1018550,10,4
1018551,13,5
1018552,26,5
1018553,13,4
1018554,20,4
1018555,21,4
1018556,10,4
1018558,6,4
1018559,6,4
1018560,11,4
1018561,11,4
1018562,5,4
1018568,13,4
1018569,11,4
1018570,12,5
1018572,7,4
1018573,11,5
1018574,17,4
1018575,6,5
1018576,22,5
1018577,11,4
1018578,11,4
1018579,6,4
1018580,12,4
1018581,9,5
1018582,11,5
1018583,14,4
1018584,13,4
1018585,5,4
1018586,6,4
1018588,16,4
1018589,17,4
1018590,10,5
1018591,14,5
1018592,21,4
1018594,11,4
1018595,19,4
1018596,10,4
1018597,3,4
1018598,4,4
1018615,14,4
1018626,15,4
1018627,14,5
1018628,14,4
1018635,13,4
1018637,24,4
1018638,9,5
1018639,6,4
1018642,8,4
1018643,10,4
1018644,25,4
1018645,6,5
1018646,9,4
1018647,17,5
1018648,12,5
1018649,16,4
1018650,15,4
1018651,15,5
1018652,11,4
1018653,7,5
1018654,11,4
1018655,11,4
1018656,9,4
1018657,9,4
1018658,13,5
1018660,10,4
1018661,15,5
1018662,8,5
1018663,10,4
1018664,5,4
1018665,10,4
1018666,20,4
1018668,20,4
1018669,9,4
1018670,12,4
1018671,8,4
1018672,12,4
1018673,21,5
1018674,13,4
1018675,12,4
1018676,9,4
1018678,3,4
1018680,23,4
1018681,11,5
1018682,10,4
1018683,8,4
1018684,9,5
1018685,9,4
1018686,9,5
1018687,8,4
1018688,13,4
1018689,15,5
1018690,11,3
1018691,15,4
1018692,8,4
1018693,17,5
1018694,6,4
1018695,2,4
1018696,8,4
1018697,16,4
1018702,4,5
1018703,22,4
1018704,13,4
1018705,8,4
1018706,8,4
1018707,9,4
1018708,14,4
1018709,12,4
1018710,11,4
1018711,15,5
1018712,10,4
1018713,27,4
1018716,9,5
1018717,10,5
1018718,9,4
1018720,3,4
1018721,12,5
1018722,22,4
1018723,13,5
1018724,11,4
1018725,15,4
1018726,12,4
1018729,8,4
1018730,5,4
1018731,3,5
1018732,13,4
1018733,8,5
1018734,10,5
1018735,6,4
1018736,15,5
1018737,9,4
1018738,13,4
1018739,10,4
1018740,5,4
1018741,9,5
1018743,18,4
1018744,25,5
1018745,9,5
1018746,9,3
1018747,18,4
1018748,8,5
1018749,13,4
1018750,11,4
1018751,11,5
1018752,15,4
1018753,13,4
1018756,10,4
1018757,3,5
1018758,14,4
1018759,14,4
1018760,10,4
1018762,8,4
1018763,12,5
1018764,17,4
1018765,29,4
1018767,10,5
1018768,16,4
1018769,13,4
1018770,12,4
1018771,16,4
1018772,26,4
1018773,17,5
1018774,14,4
1018775,10,4
1018776,9,4
1018777,13,4
1018778,11,5
1018779,12,4
1018780,15,4
1018781,18,4
1018782,13,4
1018783,2,4
1018784,4,5
1018787,6,5
1018788,6,4
1018789,8,4
1018790,8,4
1018791,14,4
1018792,10,4
1018793,10,4
1018796,13,4
1018797,15,4
1018798,12,5
1018799,8,4
1018800,20,4
1018801,7,4
1018802,14,4
1018803,15,4
1018804,11,4
1018805,5,4
1018806,6,4
1018807,5,4
1018808,11,4
1018809,15,4
1018811,11,4
1018812,9,4
1018813,4,4
1018814,9,4
1018817,5,4
1018818,17,4
1018820,17,4
1018821,11,4
1018822,11,5
1018823,14,4
1018824,13,4
1018826,13,4
1018827,7,4
1018830,18,5
1018831,21,4
1018832,13,4
1018833,6,4
1018834,20,4
1018835,11,4
1018836,10,4
1018837,11,4
1018839,7,4
1018840,12,4
1018841,5,4
1018842,9,5
1018843,13,5
1018844,10,4
1018845,4,5
1018846,4,5
1018847,4,4
1018848,4,4
1018849,6,4
1018850,16,5
1018851,15,5
1018852,16,4
1018853,13,5
1018854,21,4
1018856,20,4
1018857,20,5
1018858,20,5
1018859,11,5
1018860,10,4
1018861,13,4
1018863,7,5
1018865,15,4
1018866,8,4
1018867,15,4
1018870,14,5
1018871,13,5
1018872,10,4
1018873,11,5
1018874,16,4
1018875,18,4
1018876,12,4
1018877,10,5
1018878,10,5
1018879,12,4
1018880,9,4
1018881,11,4
1018882,11,4
1018883,7,5
1018884,7,4
1018885,4,4
1018886,7,4
1018887,14,5
1018889,16,4
1018890,13,5
1018891,9,4
1018892,15,4
1018893,17,5
1018894,9,4
1018895,10,4
1018896,12,4
1018897,9,4
1018898,15,4
1018899,6,4
1018900,13,4
1018901,12,4
1018902,5,4
1018903,8,4
1018904,13,4
1018905,15,4
1018906,8,5
1018907,17,4
1018909,13,5
1018910,11,5
1018911,8,5
1018912,18,4
1018913,12,4
1018914,19,3
1018915,9,4
1018916,8,4
1018918,14,4
1018919,21,4
1018920,11,5
1018921,25,4
1018922,21,4
1018923,21,5
1018924,10,4
1018925,6,4
1018926,10,4
1018927,8,4
1018928,4,4
1018929,22,4
1018930,19,4
1018931,11,5
1018932,6,4
1018933,19,5
1018934,13,5
1018935,9,4
1018937,10,4
1018939,18,4
1018940,17,5
1018942,9,4
1018943,10,5
1018944,7,4
1018945,9,4
1018946,10,4
1018948,5,4
1018949,9,5
1018951,19,4
1018952,22,4
1018954,13,4
1018955,10,4
1018956,16,4
1018957,21,4
1018958,13,4
1018959,6,4
1018961,28,4
1018962,20,4
1018963,14,4
1018964,9,4
1018966,12,4
1018967,11,4
1018968,6,5
1018970,7,5
1018971,9,4
1018972,8,4
1018973,9,4
1018974,24,5
1018975,16,4
1018976,19,4
1018977,17,5
1018978,18,4
1018979,23,4
1018982,18,4
1018983,15,4
1018984,16,5
1018985,16,4
1018986,6,4
1018987,5,4
1018988,9,5
1018989,8,5
1018990,26,4
1018991,14,5
1018992,18,4
1018993,7,4
1018994,9,4
1018995,18,4
1018996,6,5
1018997,8,4
1018998,9,4
1018999,13,5
1019000,9,4
1019001,5,4
1019002,12,4
1019003,15,4
1019004,7,4
1019005,15,4
1019006,9,4
1019007,9,4
1019008,20,4
1019009,10,4
1019010,12,4
1019011,10,5
1019012,9,5
1019013,23,4
1019014,12,4
1019017,15,4
1019018,5,5
1019019,10,5
1019020,9,4
1019021,14,5
1019023,10,5
1019024,11,4
1019025,13,5
1019026,7,4
1019027,14,4
1019028,7,4
1019029,20,4
1019030,9,5
1019031,7,5
1019032,9,5
1019033,13,4
1019034,14,5
1019035,8,4
1019036,15,4
1019037,12,4
1019038,9,4
1019039,14,5
1019040,10,4
1019041,19,4
1019042,16,4
1019043,17,4
1019044,12,4
1019045,19,4
1019046,13,4
1019047,10,4
1019048,12,4
1019049,12,4
1019050,16,4
1019051,15,4
1019052,14,4
1019053,11,4
1019054,7,5
1019055,16,4
1019056,8,4
1019057,3,4
1019058,15,4
1019059,10,4
1019060,8,5
1019061,14,4
1019063,8,4
1019064,7,4
1019065,14,5
1019066,18,5
1019068,9,4
1019069,4,4
1019070,3,4
1019071,6,5
1019075,8,4
1019076,18,4
1019077,15,5
1019078,9,5
1019079,18,4
1019080,23,4
1019081,17,4
1019082,23,4
1019083,9,5
1019084,23,4
1019085,12,4
1019086,10,4
1019087,22,4
1019088,7,4
1019089,11,5
1019093,7,5
1019094,18,4
1019095,13,4
1019096,17,4
1019097,4,4
1019098,18,4
1019099,17,4
1019100,15,5
1019101,7,5
1019102,14,5
1019103,19,4
1019104,11,4
1019105,9,5
1019106,10,4
1019107,19,5
1019108,19,5
1019109,13,5
1019110,25,4
1019111,16,5
1019114,9,4
1019115,5,4
1019116,5,4
1019117,13,4
1019118,3,4
1019119,20,5
1019120,8,4
1019121,7,4
1019128,21,4
1019129,12,4
1019130,11,4
1019131,11,4
1019133,14,4
1019134,7,4
1019137,9,4
1019142,28,4
1019143,20,4
1019144,10,4
1019145,24,4
1019146,12,5
1019148,5,4
1019149,8,4
1019150,19,4
1019152,9,5
1019153,12,4
1019154,9,4
1019155,10,4
1019156,18,4
1019157,16,4
1019159,18,5
1019160,11,4
1019161,16,4
1019162,17,4
1019163,17,5
1019164,13,4
1019165,21,4
1019166,2,4
1019167,11,4
1019168,10,5
1019169,11,4
1019171,13,4
1019172,4,4
1019174,14,4
1019175,9,5
1019176,10,4
1019177,16,4
1019180,9,4
1019181,12,4
1019186,16,4
1019187,12,5
1019188,14,4
1019189,18,4
1019190,12,4
1019191,25,4
1019194,16,4
1019195,19,4
1019196,12,4
1019197,21,5
1019198,10,4
1019199,7,4
1019200,5,4
1019201,11,5
1019202,11,4
1019203,12,5
1019204,1,4
1019205,17,5
1019207,13,4
1019208,15,4
1019209,7,4
1019210,21,4
1019212,4,4
1019213,20,4
1019214,6,4
1019215,20,4
1019216,17,5
1019217,8,5
1019218,13,5
1019219,6,4
1019221,21,5
1019222,12,4
1019223,21,5
1019224,14,4
1019225,12,4
1019226,12,4
1019228,15,4
1019229,11,4
1019230,11,4
1019231,11,4
1019232,10,4
1019233,9,4
1019234,5,4
1019235,3,4
1019236,7,4
1019237,6,4
1019238,15,4
1019239,7,4
1019240,5,4
1019241,12,4
1019242,17,5
1019243,2,4
1019247,29,4
1019248,20,4
1019249,9,4
1019250,4,4
1019251,14,5
1019252,7,4
1019254,12,5
1019255,5,4
1019256,16,5
1019257,12,4
1019258,12,5
1019259,7,4
1019260,8,4
1019261,15,4
1019262,9,4
1019263,15,5
1019264,7,4
1019267,10,5
1019270,19,4
1019271,8,4
1019272,9,4
1019274,9,4
1019275,9,4
1019276,6,5
1019277,19,4
1019278,17,4
1019279,9,4
1019280,13,4
1019281,11,4
1019282,5,4
1019283,8,4
1019284,6,4
1019285,9,4
1019286,10,4
1019287,12,4
1019289,11,4
1019290,12,4
1019291,9,4
1019292,13,5
1019293,11,4
1019294,5,4
1019295,9,4
1019296,13,4
1019297,10,4
1019298,11,5
1019299,21,4
1019301,17,4
1019303,6,4
1019304,4,4
1019305,6,4
1019306,13,4
1019307,25,4
1019308,3,4
1019309,9,4
1019310,3,4
1019311,12,4
1019312,18,4
1019313,14,4
1019316,10,4
1019317,10,4
1019320,16,5
1019322,9,4
1019323,13,4
1019324,15,4
1019325,15,4
1019326,9,4
1019327,10,4
1019328,6,4
1019329,11,4
1019330,21,4
1019332,15,5
1019333,10,4
1019334,14,4
1019335,18,4
1019336,6,4
1019338,4,4
1019339,6,4
1019340,11,4
1019343,11,4
1019346,13,5
1019347,24,4
1019348,12,4
1019350,10,4
1019359,7,4
1019360,9,4
1019362,12,5
1019365,16,4
1019368,16,4
1019369,3,4
1019370,7,5
1019371,5,4
1019372,6,4
1019373,18,4
1019374,12,4
1019375,11,4
1019376,6,4
1019377,7,4
1019378,6,4
1019379,14,4
1019380,7,4
1019381,8,4
1019382,9,5
1019383,16,4
1019384,15,5
1019385,12,5
1019386,11,5
1019387,5,5
1019388,2,4
1019392,14,4
1019393,7,4
1019394,16,4
1019395,12,4
1019396,19,4
1019397,5,4
1019398,7,4
1019399,13,5
1019400,11,4
1019401,12,5
1019402,7,4
1019404,9,4
1019405,12,4
1019406,13,5
1019407,3,4
1019409,12,4
1019410,11,5
1019413,5,4
1019414,6,3
1019415,13,5
1019416,11,4
1019417,14,4
1019419,14,4
1019420,10,4
1019421,12,4
1019422,15,4
1019423,7,5
1019424,8,4
1019426,11,4
1019427,9,4
1019428,12,4
1019429,9,4
1019430,15,4
1019431,11,4
1019434,8,4
1019435,20,5
1019436,15,4
1019437,17,4
1019438,20,4
1019439,2,4
1019440,5,4
1019441,15,4
1019442,19,4
1019443,12,4
1019445,9,4
1019446,15,4
1019447,22,4
1019448,13,5
1019449,14,5
1019450,14,4
1019451,12,5
1019452,13,5
1019453,13,4
1019454,19,4
1019455,13,4
1019456,12,4
1019458,13,4
1019459,5,4
1019460,6,4
1019461,20,5
1019462,12,4
1019463,13,4
1019464,8,5
1019465,18,5
1019466,11,4
1019467,10,4
1019468,15,4
1019469,11,4
1019470,14,4
1019471,15,5
1019472,9,4
1019473,15,5
1019474,15,4
1019475,10,4
1019476,18,4
1019477,10,4
1019478,11,5
1019479,15,4
1019480,23,4
1019481,17,4
1019482,17,4
1019483,8,4
1019484,27,5
1019485,31,4
1019486,17,5
1019487,12,4
1019488,13,5
1019489,7,4
1019490,10,4
1019491,14,4
1019492,8,4
1019493,9,4
1019494,7,4
1019495,11,5
1019496,12,5
1019497,22,4
1019498,10,4
1019500,15,4
1019501,14,4
1019502,11,4
1019503,15,4
1019504,15,4
1019505,14,4
1019506,18,4
1019507,18,4
1019508,16,4
1019509,13,4
1019510,10,4
1019511,12,5
1019514,9,4
1019515,6,5
1019516,7,4
1019517,11,4
1019518,9,4
1019519,8,4
1019520,9,4
1019521,8,5
1019522,8,4
1019523,12,5
1019524,11,4
1019525,6,4
1019528,4,4
1019530,11,4
1019531,10,4
1019532,14,4
1019533,20,5
1019534,13,4
1019535,16,4
1019536,19,4
1019537,11,4
1019538,7,4
1019539,14,4
1019540,8,4
1019541,10,4
1019542,16,4
1019543,16,4
1019544,9,4
1019545,11,4
1019546,12,4
1019547,7,5
1019548,12,4
1019549,4,4
1019550,9,4
1019551,16,5
1019553,8,4
1019554,8,4
1019555,6,4
1019556,7,4
1019557,6,4
1019558,8,4
1019559,9,4
1019560,9,4
1019561,6,4
1019562,11,4
1019563,13,4
1019564,7,4
1019565,9,4
1019566,4,4
1019567,7,4
1019568,9,5
1019569,19,4
1019570,9,5
1019573,17,4
1019574,21,5
1019575,14,4
1019577,14,4
1019578,11,5
1019579,13,4
1019580,10,4
1019581,11,5
1019582,14,5
1019583,12,4
1019584,8,4
1019585,11,4
1019586,10,4
1019587,11,5
1019588,15,4
1019589,11,5
1019590,3,4
1019591,3,4
1019592,21,5
1019593,12,5
1019594,19,5
1019595,16,4
1019596,7,4
1019597,13,5
1019598,16,4
1019599,6,4
1019600,6,4
1019601,5,4
1019602,4,4
1019603,5,4
1019604,12,4
1019605,10,4
1019606,13,4
1019607,15,4
1019608,8,4
1019609,7,4
1019610,21,4
1019611,11,4
1019612,12,4
1019613,14,4
1019614,12,4
1019615,12,4
1019616,12,5
1019617,11,4
1019618,9,4
1019619,7,4
1019620,10,4
1019621,5,4
1019622,18,4
1019623,12,4
1019624,5,5
1019625,6,5
1019626,9,4
1019627,9,5
1019628,10,4
1019629,11,5
1019630,6,4
1019631,6,4
1019632,13,5
1019633,28,4
1019634,16,4
1019635,13,4
1019636,18,4
1019637,8,5
1019638,16,5
1019639,14,4
1019641,9,4
1019642,10,4
1019643,10,4
1019644,10,4
1019645,11,4
1019646,13,5
1019647,11,4
1019649,13,4
1019650,20,4
1019651,10,4
1019652,14,5
1019653,17,4
1019654,11,4
1019655,11,4
1019656,7,4
1019657,10,5
1019658,13,4
1019659,17,4
1019661,11,4
1019665,7,4
1019666,11,4
1019670,14,4
1019671,15,4
1019672,5,4
1019673,16,4
1019674,17,4
1019675,10,4
1019678,7,4
1019679,6,5
1019680,13,4
1019681,7,4
1019682,10,4
1019683,7,4
1019684,8,5
1019686,10,4
1019687,13,5
1019688,14,5
1019690,15,5
1019691,13,4
1019692,15,4
1019693,12,5
1019694,11,4
1019695,13,4
1019696,16,4
1019697,20,4
1019698,22,4
1019699,14,4
1019700,10,4
1019701,11,4
1019702,13,5
1019703,14,5
1019704,12,5
1019705,10,5
1019706,10,5
1019707,8,4
1019708,6,4
1019709,11,4
1019710,11,4
1019711,18,4
1019712,12,4
1019713,4,4
1019714,15,4
1019715,17,4
1019716,11,4
1019717,16,4
1019718,8,4
1019719,8,4
1019720,6,4
1019721,7,4
1019722,18,4
1019723,10,4
1019724,10,4
1019725,15,4
1019726,22,5
1019728,22,5
1019729,13,5
1019730,24,5
1019731,2,5
1019736,10,4
1019737,5,4
1019738,19,4
1019739,10,4
1019740,6,4
1019741,14,4
1019742,24,5
1019743,11,4
1019744,4,4
1019745,12,4
1019746,9,5
1019747,8,4
1019748,11,4
1019749,19,4
1019750,13,4
1019751,20,5
1019753,13,4
1019754,20,4
1019755,7,4
1019757,11,4
1019758,14,4
1019759,13,4
1019760,9,4
1019761,17,4
1019762,7,4
1019763,7,4
1019764,7,5
1019765,7,4
1019766,11,4
1019767,12,4
1019768,8,4
1019769,12,4
1019770,13,4
1019772,14,5
1019773,14,4
1019774,5,4
1019775,5,4
1019776,5,4
1019777,5,5
1019778,17,4
1019779,19,4
1019781,11,4
1019782,12,4
1019783,15,4
1019784,9,4
1019785,4,4
1019786,14,4
1019787,22,4
1019788,16,4
1019789,10,4
1019790,7,4
1019791,9,5
1019792,10,5
1019793,7,4
1019794,6,4
1019795,7,4
1019796,8,4
1019797,10,4
1019798,11,4
1019799,7,5
1019800,5,4
1019802,9,4
1019803,9,4
1019804,9,4
1019805,9,4
1019806,12,4
1019807,7,4
1019809,12,5
1019810,12,4
1019813,12,5
1019814,10,4
1019815,12,5
1019816,11,4
1019817,11,5
1019818,10,4
1019819,22,5
1019820,27,4
1019821,6,4
1019822,6,4
1019823,9,4
1019824,29,4
1019825,22,4
1019826,4,3
1019830,21,4
1019831,16,4
1019832,21,4
1019833,10,4
1019834,22,4
1019835,19,4
1019838,7,4
1019839,11,4
1019840,11,4
1019841,8,4
1019842,14,4
1019843,5,4
1019844,12,4
1019845,16,4
1019846,7,4
1019847,9,4
1019848,18,4
1019849,15,4
1019850,8,4
1019851,8,4
1019852,15,5
1019853,17,4
1019854,3,4
1019855,5,4
1019856,13,4
1019857,16,5
1019858,16,4
1019859,7,4
1019860,14,4
1019861,13,4
1019862,13,4
1019863,14,4
1019864,9,4
1019865,14,4
1019868,17,4
1019869,18,4
1019870,17,5
1019871,13,4
1019872,28,4
1019873,15,4
1019874,10,5
1019875,10,4
1019876,18,5
1019877,16,4
1019878,16,5
1019879,4,4
1019880,21,4
1019881,11,4
1019882,9,4
1019883,10,4
1019887,9,4
1019888,4,4
1019889,13,4
1019890,14,4
1019891,22,4
1019892,12,4
1019893,10,4
1019894,10,4
1019895,19,4
1019896,16,4
1019897,11,4
1019898,17,4
1019899,14,4
1019900,10,4
1019901,10,4
1019902,7,4
1019903,27,4
1019904,24,4
1019905,17,5
1019906,13,4
1019907,13,4
1019908,14,4
1019909,8,4
1019910,13,4
1019911,18,5
1019912,11,4
1019913,12,4
1019914,14,4
1019915,9,4
1019916,16,5
1019917,8,4
1019918,21,4
1019919,1,5
1019920,12,4
1019922,6,4
1019923,10,4
1019924,14,5
1019925,14,5
1019926,12,5
1019927,11,4
1019928,13,5
1019929,17,4
1019931,9,4
1019932,10,4
1019933,11,4
1019934,13,4
1019935,14,5
1019936,13,5
1019938,3,4
1019939,16,4
1019940,11,4
1019941,10,4
1019943,11,4
1019944,9,4
1019945,14,4
1019946,12,4
1019947,11,4
1019948,18,4
1019949,13,4
1019950,8,4
1019951,16,5
1019952,13,4
1019953,11,5
1019954,10,4
1019956,10,4
1019957,9,5
1019958,9,4
1019959,16,4
1019960,6,4
1019961,11,4
1019962,13,5
1019963,13,4
1019964,6,4
1019966,2,4
1019967,12,5
1019968,11,4
1019969,18,5
1019970,17,4
1019971,22,4
1019972,22,4
1019973,13,4
1019974,12,4
1019975,9,4
1019976,8,4
1019977,9,4
1019978,7,4
1019979,8,4
1019980,5,4
1019981,9,4
1019982,12,4
1019983,10,4
1019984,17,4
1019986,9,4
1019987,6,4
1019988,15,4
1019990,0,4
1019991,0,4
1019992,0,4
1019993,0,4
1019994,0,4
1019995,0,4
1019996,0,4
1019997,0,4
1019998,0,4
1019999,0,4
1020000,0,4
1020001,0,4
1020002,0,4
1020003,0,4
1020004,0,4
1020005,0,4
1020006,0,4
1020007,0,4
1020008,0,4
1020009,0,4
1020010,12,4
1020011,0,4
1020012,0,4
1020013,0,4
1020014,0,4
1020015,0,4
1020016,0,4
1020017,0,4
1020018,0,4
1020019,0,4
1020020,0,4
1020021,0,4
1020022,12,5
1020023,0,4
1020024,0,5
1020025,0,4
1020026,0,4
1020027,0,4
1020028,0,4
1020029,0,4
1020030,26,4
1020031,10,4
1020032,8,4
1020033,9,5
1020034,12,4
1020035,13,4
1020037,6,4
1020038,10,4
1020039,11,4
1020040,10,4
1020041,14,4
1020042,11,4
1020043,12,5
1020044,13,4
1020045,13,5
1020046,16,4
1020047,9,5
1020048,7,4
1020049,15,4
1020050,8,4
1020051,4,4
1020052,9,4
1020053,10,5
1020054,11,4
1020055,10,5
1020056,23,4
1020057,9,4
1020058,9,4
1020060,23,5
1020061,23,4
1020062,7,4
1020063,10,4
1020064,16,4
1020065,12,4
1020066,12,4
1020067,26,4
1020069,21,4
1020070,9,4
1020071,16,4
1020072,16,4
1020073,16,5
1020074,9,4
1020075,16,4
1020076,11,4
1020077,9,4
1020078,19,5
1020080,11,4
1020081,8,4
1020082,17,4
1020083,9,4
1020084,8,4
1020085,8,4
1020086,10,4
1020087,7,5
1020088,14,4
1020089,12,5
1020090,12,4
1020091,14,4
1020092,10,5
1020093,18,4
1020094,17,5
1020095,4,4
1020096,17,4
1020097,16,4
1020098,15,4
1020099,13,4
1020100,11,4
1020101,12,4
1020103,11,4
1020104,8,4
1020105,13,4
1020106,11,4
1020107,6,5
1020108,19,4
1020110,15,5
1020111,10,4
1020112,10,4
1020113,12,4
1020114,9,4
1020115,13,4
1020116,7,4
1020117,7,4
1020118,4,4
1020119,11,4
1020120,11,4
1020121,10,4
1020122,11,5
1020123,12,4
1020124,7,4
1020125,10,4
1020126,7,5
1020127,7,4
1020128,16,4
1020129,14,4
1020130,9,4
1020131,12,4
1020132,7,3
1020133,10,4
1020134,11,4
1020135,14,4
1020138,13,4
1020139,12,4
1020140,12,4
1020141,7,4
1020142,20,4
1020143,11,4
1020144,11,5
1020145,10,4
1020146,8,4
1020147,16,4
1020148,11,4
1020149,25,5
1020150,16,4
1020151,12,4
1020152,13,4
1020153,8,4
1020154,23,4
1020156,19,4
1020157,17,4
1020158,16,4
1020159,25,4
1020160,8,4
1020161,16,4
1020162,14,4
1020164,12,4
1020165,2,4
1020166,2,5
1020167,2,4
1020168,17,4
1020169,2,4
1020170,11,4
1020172,12,4
1020173,11,5
1020174,9,4
1020175,12,4
1020176,11,4
1020177,12,4
1020178,13,4
1020179,18,4
1020180,19,4
1020181,10,4
1020182,9,4
1020183,7,4
1020184,5,4
1020185,8,5
1020187,17,5
1020188,11,4
1020189,11,4
1020190,10,4
1020191,15,4
1020192,11,4
1020193,21,4
1020194,14,4
1020195,26,4
1020196,10,4
1020198,14,4
1020199,11,4
1020200,13,4
1020201,4,4
1020202,4,4
1020203,19,4
1020204,12,4
1020205,18,4
1020206,14,4
1020207,6,4
1020208,16,4
1020209,15,5
1020210,15,4
1020212,8,4
1020213,10,4
1020214,5,4
1020215,12,4
1020216,18,4
1020217,11,5
1020218,17,4
1020219,15,4
1020220,14,5
1020221,11,5
1020222,16,5
1020223,15,5
1020224,14,4
1020225,13,4
1020226,16,4
1020227,22,4
1020228,12,4
1020229,8,4
1020230,17,4
1020231,14,4
1020232,17,4
1020233,12,4
1020234,13,4
1020235,10,4
1020236,13,4
1020237,13,4
1020238,21,4
1020239,9,4
1020240,19,4
1020241,13,4
1020242,24,4
1020243,7,4
1020244,14,4
1020245,10,4
1020247,14,4
1020248,8,4
1020250,5,4
1020251,4,4
1020252,6,4
1020253,11,4
1020254,19,4
1020256,9,4
1020257,18,4
1020258,8,4
1020260,7,4
1020262,13,4
1020263,19,4
1020264,14,4
1020265,10,4
1020266,15,4
1020267,6,4
1020268,3,4
1020269,8,4
1020270,12,5
1020271,14,4
1020272,6,5
1020273,11,4
1020274,10,5
1020275,18,4
1020276,17,4
1020277,15,4
1020278,10,5
1020279,12,5
1020280,13,4
1020281,24,4
1020282,8,4
1020283,6,4
1020284,23,4
1020285,18,4
1020286,4,3
1020287,11,4
1020289,10,4
1020290,8,4
1020291,12,5
1020292,4,4
1020295,8,4
1020296,17,5
1020297,17,4
1020299,21,4
1020300,21,4
1020301,17,4
1020302,8,4
1020303,16,4
1020305,15,5
1020306,11,4
1020308,11,5
1020309,10,4
1020310,8,4
1020311,14,4
1020312,4,4
1020313,4,4
1020314,5,4
1020316,13,4
1020317,14,4
1020318,10,4
1020319,18,4
1020320,15,4
1020321,13,4
1020322,12,4
1020323,9,4
1020326,8,4
1020327,13,4
1020328,8,5
1020329,11,4
1020330,11,5
1020331,12,4
1020332,11,4
1020334,14,4
1020335,11,4
1020336,9,5
1020337,12,4
1020338,4,4
1020339,7,4
1020340,6,5
1020342,5,4
1020343,12,4
1020344,5,4
1020345,13,4
1020346,7,4
1020347,8,4
1020348,11,4
1020349,7,4
1020350,19,4
1020351,16,5
1020352,7,4
1020353,11,4
1020354,12,4
1020355,13,5
1020356,5,4
1020357,6,4
1020358,6,4
1020360,11,4
1020361,18,4
1020363,13,4
1020364,11,4
1020365,9,4
1020366,12,4
1020367,11,5
1020368,11,4
1020369,4,5
1020370,12,4
1020371,2,4
1020372,5,4
